59686-h.htm	william_shakespeare
59797-h.htm	jaime_luciano_balmes
59852-h.htm	miguel_de_unamuno
59879-h.htm	
59925-h.htm	ramon_perez_de_ayala
60117-h.htm	francisco_de_goya
60137-h.htm	emilia_pardo_bazan
60147-h.htm	vicente_espinel
60198-h.htm	
60210-h.htm	federico_asenjo
60284-h.htm	fernan_caballero
60376-h.htm	rufino_blanco_fombona
60464-h.htm	pio_baroja
60510-h.htm	camilo_fabra_y_fontanills
60634-h.htm	roberto_payro
60675-h.htm	santiago_ramon_y_cajal
60748-h.htm	manuel_galvez
60884-h.htm	alonso_fernandez_de_avellaneda
60927-h.htm	leandro_fernandez_de_moratin
60971-h.htm	various
61022-h.htm	diego_hurtado_de_mendoza
61189-h.htm	pio_baroja
61202-h.htm	miguel_de_cervantes_saavedra
61244-h.htm	pedro_antonio_de_alarcon
61339-h.htm	fernando_del_pulgar
61361-h.htm	antonio_villarragut_y_aquiriano
61415-h.htm	raquel_adler
61438-h.htm	vicente_blasco_ibañez
61465-h.htm	jose_nebot_y_perez
61508-h.htm	publio_virgilio_maron
61573-h.htm	fray_luis_de_leon
61594-h.htm	jose_nebot_perez
61700-h.htm	eugenio_montero_rios
61739-h.htm	charles_f._lummis
61831-h.htm	alejandro_de_humboldt
61832-h.htm	alejandro_de_humboldt
61851-h.htm	fyodor_dostoyevsky
61874-h.htm	jose_maria_salaverria
61887-h.htm	charles_dickens
61917-h.htm	domingo_faustino_sarmiento
62019-h.htm	alejandro_calvo
62201-h.htm	charles_dickens
62211-h.htm	jules_marcou
62356-h.htm	p._nozaleda
62359-h.htm	enrique_gaspar_y_rimbau
62361-h.htm	leopoldo_alas
62450-h.htm	jose_guevara
62475-h.htm	carlos_villarragut_y_estevan
62559-h.htm	basilio_villarino
62564-h.htm	juana_manuela_gorriti
62627-h.htm	robert_louis_stevenson
62691-h.htm	baltasar_gracian_y_morales
62711-h.htm	tito_lucrecio_caro
62785-h.htm	roberto_payro
62840-h.htm	eduardo_zamacois
62850-h.htm	vicente_blasco_ibañez
62870-h.htm	juan_ortega_rubio
62926-h.htm	jose_francisco_de_isla
62952-h.htm	roberto_payro
62984-h.htm	juan_valera
62986-h.htm	arturo_cancela
63019-h.htm	carlos_arniches_y_barrera
63030-h.htm	francisco_montes
9980-h.htm	juan_ramon_jimenez
